proper_star_name	parsecs_from_earth	light_years_from_earth	constellation_full_name	apparent_magnitude
	606.0606	1976.703010536	Corona Borealis	9.25
	465.1163	1517.004719428	Norma	7.3
	423.7288	1382.0169049279998	Lupus	7.4
	94.0734	306.826038504	Draco	7.92
	571.4286	1863.7486646159998	Serpens	9.13
	363.6364	1186.0219367839998	Draco	7.28
	104.6025	341.1673299	Serpens	8.29
	917.4312	2992.2569046719996	Libra	8.43
	261.0966	851.582226696	Draco	8.4
	409.8361	1336.705030316	Boötes	8.46
	564.9718	1842.689424008	Serpens	8.01
	171.8213	560.405479228	Serpens	7.83
	719.4245	2346.44617222		9.85
	118.7648	387.358521088	Lupus	9.47
	102.9866	335.89697509599995		9.16
	139.2758	454.256378248	Libra	8.56
	165.8375	540.8889565	Norma	8.47
	83.682	272.93386391999996	Draco	10.02
	826.4463	2695.5041942279995	Hercules	8.85
	100000.0	326156.0	Norma	9.37
	371.7472	1212.475797632	Serpens	8.38
	100000.0	326156.0	Norma	10.3
	100000.0	326156.0	Corona Borealis	10.1
	198.0198	645.853458888	Lupus	8.89
	92.5069	301.71680476399996	Serpens	10.66
	200.4008	653.619233248	Serpens	8.68
	100000.0	326156.0	Norma	9.47
	160.5136	523.524737216	Serpens	6.69
	235.8491	769.235990596	Lupus	8.96
	101.626	331.45929656	Corona Borealis	9.8
	140.4494	458.084145064	Triangulum Australe	9.19
	163.1321	532.0651320759999	Libra	8.94
	483.0918	1575.6328912079998		8.62
	52.1376	170.04991065599998	Corona Borealis	4.59
	100000.0	326156.0	Lupus	9.29
	19.073	62.20773388	Hercules	12.84
	142.6534	465.272623304	Lupus	9.15
	52.0021	169.60796927599998	Serpens	3.54
	49.6032	161.78381299199998	Norma	9.36
	27.1444	88.533089264	Norma	11.15
	184.8429	602.8762089239999	Serpens	7.75
	100.8065	328.78644814	Lupus	9.25
	383.1418	1249.639969208	Scorpius	7.71
	124.2236	405.162724816	Corona Borealis	8.79
	195.3125	637.0234375	Lupus	7.47
	114.8106	374.46166053599995	Lupus	10.64
	191.9386	626.019260216	Serpens	10.54
	191.2046	623.625275176	Triangulum Australe	8.77
	229.3578	748.0642261679999	Norma	8.66
	67.2043	219.19085670799998	Hercules	8.59
	411.5226	1342.205651256	Hercules	7.69
	270.2703	881.502799668	Hercules	9.24
	130.5483	425.791113348	Scorpius	8.69
	88.7311	289.40180651599997	Serpens	7.15
	100000.0	326156.0	Triangulum Australe	9.29
	44.0335	143.61790225999997	Libra	6.82
	454.5455	1482.52742098	Draco	8.28
	104.2753	340.100147468	Serpens	7.54
	125.9446	410.77586957599993	Scorpius	9.96
	207.4689	676.6722654839999	Serpens	8.3
	204.0816	665.624383296	Scorpius	7.63
	115.6069	377.05884076399997	Lupus	10.37
	59.5948	194.372015888	Norma	5.86
	116.144	378.81062464	Libra	7.11
	76.864	250.69654784	Scorpius	10.47
	230.9469	753.247171164	Draco	8.82
	119.4743	389.672597908	Scorpius	9.23
	100000.0	326156.0	Libra	9.06
	64.2261	209.477278716	Libra	8.13
	228.833	746.35255948	Corona Borealis	8.73
	331.1258	1079.9866642480001	Serpens	8.22
	534.7594	1744.149868664	Draco	8.38
	100000.0	326156.0	Hercules	9.83
	293.2551	956.469103956	Scorpius	8.75
	207.0393	675.271099308	Corona Borealis	10.43
	83.8926	273.620748456	Libra	7.62
	404.8583	1320.4696369479998	Corona Borealis	10.08
	133.5113	435.455115628	Lupus	10.0
	413.2231	1347.751934036	Draco	8.98
	144.0922	469.96535583199994	Norma	9.9
	163.1321	532.0651320759999	Ursa Minor	9.19
	121.6545	396.78345102	Lupus	9.02
	168.9189	550.939127484	Libra	9.85
	94.518	308.27612808	Norma	5.78
	284.9003	929.219422468	Libra	8.37
	246.9136	805.3235212159999	Draco	7.21
	208.3333	679.491557948	Serpens	8.8
	100000.0	326156.0	Norma	11.44
	92.6784	302.27616230399997	Libra	9.97
	100000.0	326156.0	Scorpius	8.94
	100000.0	326156.0	Norma	8.95
	102.9866	335.89697509599995	Serpens	7.11
	145.3488	474.063832128	Lupus	8.5
	221.2389	721.583946684	Libra	8.76
	253.8071	827.8070850759999	Hercules	8.73
	45.2694	147.64886426399997	Norma	6.11
	819.6721	2673.409734476	Norma	7.74
	159.7444	521.015945264	Scorpius	9.43
	151.7451	494.925748356	Norma	6.89
	83.8223	273.39146078799996	Serpens	5.21
	100000.0	326156.0	Norma	8.71
	100000.0	326156.0	Norma	7.57
	109.8901	358.413154556	Serpens	8.52
	301.2048	982.3975274879998	Serpens	9.68
	454.5455	1482.52742098	Corona Borealis	8.68
	63.5728	207.34650156799998	Serpens	8.28
	228.833	746.35255948	Scorpius	9.08
	147.0588	479.6410997279999	Serpens	9.06
	100000.0	326156.0	Serpens	9.48
	114.1553	372.32436026799996	Libra	9.31
	175.7469	573.209059164	Serpens	8.68
	248.139	809.32023684	Libra	8.03
	465.1163	1517.004719428	Draco	8.34
	193.7984	632.0851095039999	Hercules	9.2
	230.4147	751.511368932	Serpens	9.5
	374.5318	1221.5579376079997		8.83
	204.499	666.9857584399999	Norma	8.68
	229.8851	749.784046756	Serpens	7.6
	492.6108	1606.6796808479999	Serpens	9.36
	92.3361	301.159730316	Corona Borealis	8.69
	330.033	1076.42243148	Triangulum Australe	8.91
	86.9565	283.61384214	Lupus	9.84
	242.1308	789.7241320479999	Scorpius	10.12
	251.8892	821.5517391519999	Corona Borealis	8.7
	109.529	357.23540524	Norma	8.0
	120.4819	392.95894576399996	Lupus	9.55
	653.5948	2131.738655888	Corona Borealis	9.5
	183.1502	597.355366312	Scorpius	6.58
	540.5405	1763.0052731799997	Libra	10.33
	135.318	441.34777608	Serpens	9.01
	225.2252	734.5855033119999	Libra	9.1
	54.5554	177.93571042399998	Scorpius	7.46
	204.918	668.35235208	Scorpius	8.29
	235.8491	769.235990596		9.4
	235.8491	769.235990596	Draco	8.2
	229.8851	749.784046756	Norma	8.52
	209.205	682.3346598	Serpens	9.7
	341.2969	1113.160317164	Serpens	7.88
	58.1395	189.62546762	Scorpius	8.76
	80.5802	262.817157112	Triangulum Australe	9.38
	293.2551	956.469103956	Hercules	7.69
	100000.0	326156.0	Triangulum Australe	8.99
	131.7523	429.7180315879999	Libra	9.15
	21.5983	70.44415134799999	Serpens	3.71
	373.1343	1216.999907508	Ursa Minor	10.1
	169.7793	553.745373708	Corona Borealis	7.5
	100000.0	326156.0	Norma	10.24
	240.9639	785.918217684	Norma	8.4
	371.7472	1212.475797632	Serpens	8.41
	82.3723	268.66219878799996	Serpens	9.99
	168.3502	549.0842783119999	Ursa Minor	8.48
	100000.0	326156.0	Serpens	9.12
	169.7793	553.745373708	Lupus	8.36
	115.4734	376.62342250399996	Hercules	7.39
	100000.0	326156.0	Libra	8.95
	59.8444	195.186101264	Lupus	3.97
	151.7451	494.925748356	Scorpius	4.63
	142.0455	463.28992098	Serpens	8.83
	207.4689	676.6722654839999	Serpens	9.95
	303.0303	988.351505268	Triangulum Australe	8.94
	436.6812	1424.2619346719998	Lupus	9.04
	113.3787	369.79143277199995	Serpens	7.86
	44.603	145.47536068	Lupus	8.19
	87.5657	285.600784492	Scorpius	7.69
	43.1593	140.766646508	Norma	10.71
	131.9261	430.28489071599995	Norma	10.51
	662.2517	2159.973654652	Norma	5.74
	740.7407	2415.970237492	Triangulum Australe	9.28
	249.3766	813.3567434959999	Serpens	9.59
	389.1051	1269.089629956	Draco	10.12
	65.3595	213.17393081999998	Norma	9.91
	156.0062	508.823581672	Libra	9.79
	274.7253	896.033049468	Hercules	9.07
	127.0648	414.429469088	Draco	6.74
	680.2721	2218.748270476	Serpens	8.38
	113.3787	369.79143277199995	Lupus	9.11
	140.056	456.80104736	Lupus	9.58
	30.4971	99.468121476	Corona Borealis	4.79
	100000.0	326156.0	Lupus	8.96
	483.0918	1575.6328912079998	Norma	8.91
	157.9779	515.254399524	Hercules	8.65
	49.7512	162.266523872	Serpens	5.09
	684.9315	2233.94518314	Norma	10.97
	114.9425	374.89186029999996	Serpens	4.74
	555.5556	1811.977922736	Libra	11.94
	100000.0	326156.0	Scorpius	9.34
	140.4494	458.084145064	Lupus	9.9
	222.2222	724.7910386319999	Libra	8.74
	129.0323	420.84658838799993	Serpens	8.89
	221.7295	723.1840680199999	Serpens	10.15
	123.4568	402.66176060799995	Serpens	8.61
	144.0922	469.96535583199994	Corona Borealis	9.14
	265.9574	867.4360175439999	Corona Borealis	9.44
	148.1481	483.19391703599996	Lupus	8.9
	813.0081	2651.674698636	Lupus	8.27
	253.8071	827.8070850759999	Draco	7.37
	80.4505	262.39413278	Triangulum Australe	7.75
	215.9827	704.4405350119999	Serpens	7.49
	239.8082	782.1488327919999	Scorpius	7.7
	137.741	449.25053596000004	Norma	6.0
	133.5113	435.455115628	Lupus	7.0
	450.4505	1469.1713327799998	Serpens	8.19
	384.6154	1254.446204024	Hercules	7.9
	225.7336	736.243680416	Serpens	7.52
	374.5318	1221.5579376079997	Lupus	8.18
	250.0	815.39	Norma	8.13
	206.1856	672.4867055359999	Lupus	7.18
	74.5156	243.037100336	Libra	7.95
	362.3188	1181.7245053279999	Draco	8.55
	149.0313	486.07452682799993	Libra	7.3
	171.2329	558.4863773239999	Libra	6.2
	602.4096	1964.7950549759996		8.7
	495.0495	1614.63364722	Lupus	9.01
	100000.0	326156.0	Ursa Minor	7.76
	139.0821	453.62461407599994	Serpens	9.34
	100000.0	326156.0		8.94
	235.2941	767.4258247959999	Draco	8.91
	124.0695	404.66011842	Ursa Minor	8.36
	100000.0	326156.0	Corona Borealis	8.77
	171.5266	559.444297496	Scorpius	9.58
	137.3626	448.0163616559999	Libra	7.75
	100000.0	326156.0	Serpens	8.95
	257.732	840.60838192	Norma	7.65
	100000.0	326156.0	Ursa Minor	8.06
	225.2252	734.5855033119999	Serpens	9.57
	317.4603	1035.415816068	Serpens	8.63
	100000.0	326156.0	Norma	10.2
	232.0186	756.7425850159999	Hercules	7.83
	38.0228	124.01364356799998	Libra	8.93
	330.033	1076.42243148	Libra	7.48
	177.305	578.2908957999999	Libra	9.08
	150.6024	491.1987637439999		11.28
	277.7778	905.988961368	Triangulum Australe	8.93
	347.2222	1132.486038632		9.18
	177.6199	579.317961044	Lupus	9.15
	291.5452	950.892162512	Corona Borealis	8.82
	100000.0	326156.0	Corona Borealis	10.84
	675.6757	2203.756836092		9.74
	206.6116	673.876130096	Draco	8.8
	31.7158	103.44298464799999	Serpens	7.31
	347.2222	1132.486038632	Scorpius	10.13
	398.4064	1299.426377984	Norma	7.49
	350.8772	1144.407040432	Corona Borealis	7.37
	473.9336	1545.762872416		7.97
	89.1266	290.691753496	Serpens	8.93
	314.4654	1025.6477700239998	Norma	7.92
	22.4669	73.27714236399999	Serpens	9.34
	144.5087	471.323795572	Serpens	9.97
	155.7632	508.031022592	Norma	8.15
	86.8056	283.121672736	Serpens	8.55
	77.4593	252.63815450799999	Lupus	6.39
	253.8071	827.8070850759999	Norma	6.55
	77.5194	252.834174264	Lupus	7.64
	100000.0	326156.0	Hercules	9.72
	526.3158	1716.6105606479998	Hercules	8.87
	127.2265	414.95686334	Libra	9.55
	222.2222	724.7910386319999	Lupus	10.12
	137.931	449.87023236	Scorpius	9.49
	411.5226	1342.205651256	Libra	10.47
	102.8807	335.551575892	Draco	5.81
	378.7879	1235.4394631239998	Serpens	10.53
	32.2997	105.347409532	Libra	7.25
	161.5509	526.907953404	Serpens	8.49
	198.0198	645.853458888	Lupus	9.15
	145.9854	476.140141224	Corona Borealis	7.93
	202.4291	660.234655396	Libra	9.15
	100000.0	326156.0	Norma	8.82
	260.4167	849.3646920519999		8.9
	131.9261	430.28489071599995	Libra	10.28
	210.5263	686.6441590279999	Corona Borealis	7.81
	38.8954	126.859680824	Serpens	7.85
	127.2265	414.95686334	Lupus	9.16
	632.9114	2064.2785057839997	Serpens	8.58
	248.139	809.32023684	Serpens	7.97
	300.3003	979.447446468	Norma	8.15
	100000.0	326156.0	Scorpius	8.02
	136.612	445.56823471999996	Triangulum Australe	7.0
	331.1258	1079.9866642480001	Serpens	10.46
	183.8235	599.55137466	Serpens	8.84
	258.3979	842.780254724	Norma	7.91
	416.6667	1358.9834420519999	Hercules	8.36
	15.8932	51.836625391999995	Hercules	4.6
	191.5709	624.819984604		7.68
	429.1845	1399.81099782	Hercules	8.85
	212.3142	692.475502152	Hercules	8.51
	431.0345	1405.84488382	Triangulum Australe	10.19
	236.9668	772.881436208	Norma	7.32
	250.6266	817.4336934959999	Scorpius	8.24
	320.5128	1045.371727968	Corona Borealis	9.25
	330.033	1076.42243148	Libra	9.81
	236.4066	771.0543102959999	Draco	10.18
	176.0563	574.218185828	Serpens	8.88
	483.0918	1575.6328912079998	Norma	6.63
	105.8201	345.13860535599997	Lupus	7.74
	404.8583	1320.4696369479998	Serpens	9.13
	71.8391	234.307534996	Hercules	8.99
	101.833	332.13443947999997	Serpens	8.21
	444.4444	1449.5820772639997		8.0
	216.9197	707.496616732	Norma	8.8
	197.6285	644.57721046	Norma	8.85
	60.6428	197.79013076799998	Norma	7.06
	172.4138	562.337953528	Norma	9.13
	100000.0	326156.0	Serpens	8.97
	191.2046	623.625275176	Serpens	6.29
	109.529	357.23540524	Serpens	7.46
	246.9136	805.3235212159999	Triangulum Australe	8.86
	131.9261	430.28489071599995	Triangulum Australe	6.54
	210.084	685.20157104	Norma	8.22
	287.3563	937.2298138279998	Serpens	9.64
	109.0513	355.67735802799996	Serpens	11.7
	203.252	662.91859312	Lupus	8.31
	29.4291	95.98477539599999	Draco	8.28
	247.5248	807.3169866879999	Hercules	7.84
	93.985	306.53771659999995	Serpens	9.28
	384.6154	1254.446204024	Libra	10.21
	99.6016	324.856594496	Norma	9.1
	215.5172	702.922278832	Norma	8.82
	295.858	964.9586184799999	Corona Borealis	8.35
	205.3388	669.7248165279999	Hercules	7.25
	100000.0	326156.0	Serpens	11.98
	427.3504	1393.8289706239998	Triangulum Australe	8.79
	222.2222	724.7910386319999	Triangulum Australe	7.8
	17.3491	56.585130596	Serpens	6.07
	100000.0	326156.0	Scorpius	9.83
	169.2047	551.871281332	Serpens	9.42
	281.6901	918.7491625559999	Serpens	7.36
	185.8736	606.237898816	Corona Borealis	8.11
	270.2703	881.502799668	Hercules	9.49
	56.2746	183.542984376	Draco	9.2
	251.8892	821.5517391519999	Libra	8.38
	99.108	323.24668848	Libra	7.78
	40.783	133.01620148	Serpens	8.08
	94.8767	309.446049652	Libra	5.04
	100000.0	326156.0	Libra	9.65
	105.1525	342.96118789999997	Libra	9.25
	139.47	454.8897732	Lupus	9.91
	171.8213	560.405479228	Scorpius	8.42
	53.7924	175.447140144	Serpens	7.4
	193.7984	632.0851095039999	Triangulum Australe	6.22
	49.6032	161.78381299199998	Triangulum Australe	8.17
	100000.0	326156.0	Corona Borealis	9.49
	136.612	445.56823471999996	Scorpius	9.05
	100000.0	326156.0	Scorpius	8.63
	444.4444	1449.5820772639997	Serpens	10.63
	487.8049	1591.004949644	Hercules	9.24
	243.309	793.56690204	Draco	6.73
	222.2222	724.7910386319999	Serpens	8.45
	613.4969	2000.9569491639998	Serpens	8.35
	225.7336	736.243680416	Corona Borealis	8.2
	431.0345	1405.84488382	Draco	8.97
	91.4913	298.40436442799995	Serpens	10.0
	100000.0	326156.0	Serpens	11.1
	65.9631	215.142608436	Hercules	10.65
	213.2196	695.428518576	Norma	8.95
	431.0345	1405.84488382	Libra	8.56
	281.6901	918.7491625559999	Draco	10.51
	94.7867	309.15250925199996	Serpens	6.21
	162.8664	531.198535584	Serpens	8.46
	467.2897	1524.0933939319998	Lupus	9.03
	48.6618	158.71338040799998	Draco	6.76
	63.2511	206.297257716	Lupus	9.17
	154.0832	502.551601792	Scorpius	4.59
	100000.0	326156.0	Corona Borealis	9.12
	167.2241	545.4114355959999	Libra	9.5
	80.2568	261.762368608	Libra	8.74
	98.6193	321.652764108	Lupus	9.65
	309.5975	1009.7708221	Triangulum Australe	8.78
	666.6667	2174.373442052	Serpens	8.26
	184.5018	601.763690808	Serpens	9.05
	100000.0	326156.0	Norma	8.79
	153.1394	499.47334146399993	Serpens	8.11
	100000.0	326156.0	Draco	9.5
	74.0741	241.597121596	Draco	9.95
	37.2717	121.563885852	Draco	11.28
	51.6529	168.469032524	Libra	4.13
	735.2941	2398.205824796	Libra	8.77
	320.5128	1045.371727968		8.01
	119.7605	390.6060563799999	Norma	8.16
	249.3766	813.3567434959999	Norma	9.09
	128.866	420.30419096	Scorpius	5.38
	130.8901	426.9059145559999	Scorpius	5.41
	308.642	1006.65440152	Serpens	8.43
	281.6901	918.7491625559999	Libra	7.57
	272.4796	888.708564176	Norma	7.8
	526.3158	1716.6105606479998	Libra	9.58
	191.5709	624.819984604	Libra	10.25
	369.0037	1203.5277077719998	Norma	10.26
	409.8361	1336.705030316		9.16
	270.2703	881.502799668		8.1
	70.6714	230.499011384	Serpens	8.14
	114.8106	374.46166053599995	Serpens	8.71
	175.1313	571.201242828	Lupus	8.75
	127.3885	415.48523606	Lupus	9.77
	47.6872	155.534664032	Libra	10.68
	334.4482	1090.8228711919999	Serpens	8.58
	228.3105	744.6483943799999	Libra	9.06
	132.9787	433.71800877199996	Serpens	8.15
	127.2265	414.95686334	Libra	10.28
	215.9827	704.4405350119999	Corona Borealis	8.31
	172.7116	563.3092460959999	Libra	7.01
	69.2042	225.713650552	Norma	7.2
	99.108	323.24668848	Corona Borealis	10.42
	35.4108	115.494448848	Serpens	9.7
	191.2046	623.625275176	Lupus	9.47
	63.4518	206.95185280799998	Libra	8.72
	114.5475	373.60354409999997	Lupus	9.08
	141.6431	461.977469236	Corona Borealis	8.92
	296.7359	967.821942004	Ursa Minor	8.92
	288.1844	939.9307116639999	Serpens	7.69
	129.5337	422.481934572	Lupus	7.7
	213.6752	696.9144853119999	Ursa Minor	8.27
	112.6126	367.29275165599995	Triangulum Australe	9.61
	268.0965	874.4128205399999	Norma	9.97
	122.6994	400.19145506399997	Triangulum Australe	9.78
	91.4913	298.40436442799995	Serpens	6.87
	279.3296	911.0502501760001	Libra	10.17
	325.7329	1062.397397324	Scorpius	9.6
	81.4996	265.815835376	Lupus	8.17
	408.1633	1331.2490927479998	Serpens	7.63
	298.5075	973.6001216999999	Serpens	8.27
	68.3527	222.93643221199997	Libra	11.49
	158.2278	516.069463368	Scorpius	6.15
	564.9718	1842.689424008	Norma	7.43
	156.4945	510.41620141999994	Serpens	5.45
	112.3596	366.467576976	Hercules	9.93
	214.5923	699.9056619879999	Libra	8.7
	147.929	482.47930923999996	Scorpius	10.05
	170.9402	557.5317187119999	Libra	9.51
	200.4008	653.619233248	Hercules	5.35
	24.3902	79.55010071199999	Scorpius	9.2
	157.9779	515.254399524	Scorpius	5.87
	78.8644	257.220972464	Serpens	6.28
	147.7105	481.76665837999997	Scorpius	6.86
	309.5975	1009.7708221	Serpens	7.57
	99.9001	325.83017015599995	Norma	9.52
	234.7418	765.624465208	Norma	8.96
	323.6246	1055.521050376	Hercules	10.73
	117.3709	382.812232604	Draco	9.55
	61.6143	200.958736308	Serpens	7.96
	258.3979	842.780254724		7.95
	425.5319	1387.897823764	Serpens	9.55
	100000.0	326156.0	Scorpius	9.9
	47.619	155.31222563999998	Triangulum Australe	7.55
	246.3054	803.3398404239999	Serpens	7.69
	133.5113	435.455115628	Norma	8.31
	100000.0	326156.0	Serpens	8.09
	150.3759	490.460020404	Scorpius	10.39
	160.2564	522.685863984	Libra	10.8
	421.9409	1376.185561804	Triangulum Australe	6.14
	214.1328	698.4069751679999	Norma	10.5
	100000.0	326156.0	Serpens	10.66
	64.5578	210.55913816799998	Serpens	8.22
	46.3392	151.13808115199998	Lupus	8.53
	255.102	832.03047912	Norma	7.11
	183.8235	599.55137466	Corona Borealis	7.12
	129.5337	422.481934572	Norma	7.72
	490.1961	1598.8039919159999	Serpens	9.03
	89.2061	290.951047516	Draco	9.32
	193.7984	632.0851095039999	Lupus	9.14
	74.9064	244.311717984	Hercules	8.34
	236.4066	771.0543102959999	Libra	5.95
	188.6792	615.388531552		8.27
	444.4444	1449.5820772639997	Hercules	9.13
	192.3077	627.223102012	Ursa Minor	6.88
	126.9036	413.90370561599997	Scorpius	8.7
	91.4913	298.40436442799995	Norma	8.58
	100000.0	326156.0	Norma	9.73
	164.4737	536.440840972	Serpens	8.6
	386.1004	1259.2896206239998	Serpens	8.45
	183.4862	598.451250472	Scorpius	9.06
	396.8254	1294.269851624	Draco	9.62
	263.1579	858.3052803239999	Hercules	8.16
	209.205	682.3346598	Lupus	7.6
	12.3778	40.370937368	Triangulum Australe	2.83
	598.8024	1953.029955744	Scorpius	10.04
	130.8901	426.9059145559999	Norma	8.93
	238.6635	778.41532506	Scorpius	7.75
	111.1111	362.39551931599993	Corona Borealis	8.32
	537.6344	1753.5268536639999	Norma	10.1
	45.106	147.11592536	Norma	6.68
	100000.0	326156.0	Norma	8.65
	94.3396	307.694265776	Scorpius	8.4
	220.2643	718.4052303079999	Serpens	8.72
	157.2327	512.8238850119999	Lupus	8.11
	36.6569	119.55867876399999	Serpens	8.68
	110.4972	360.393247632	Norma	6.92
	251.2563	819.487497828	Corona Borealis	8.32
	211.8644	691.0084524639999	Serpens	6.9
	93.4579	304.81854832399995	Serpens	8.19
	176.6784	576.247202304	Norma	6.97
	208.3333	679.491557948	Draco	9.51
	227.7904	742.9520570239999	Draco	8.22
	38.9864	127.156482784	Draco	11.35
	279.3296	911.0502501760001	Lupus	8.66
	90.8265	296.23607933999995	Norma	8.13
	198.0198	645.853458888	Norma	8.65
	154.7988	504.885574128	Corona Borealis	7.64
	581.3953	1896.255654668	Norma	7.86
	507.6142	1655.6141701519998	Serpens	10.65
	129.3661	421.93529711599996	Serpens	8.23
	115.6069	377.05884076399997	Libra	9.92
	270.2703	881.502799668		7.34
	392.1569	1279.043258764	Lupus	9.31
	370.3704	1207.985281824	Triangulum Australe	5.11
	100000.0	326156.0	Serpens	8.85
	125.1564	408.205107984	Scorpius	5.63
	139.8601	456.16210775599995	Lupus	6.21
	164.4737	536.440840972	Hercules	5.73
	100000.0	326156.0	Serpens	9.72
	386.1004	1259.2896206239998	Scorpius	8.07
	418.41	1364.6693196	Draco	8.27
	51.2558	167.173867048	Norma	5.78
	239.2344	780.277349664	Corona Borealis	8.65
	229.8851	749.784046756	Ursa Minor	8.24
	100000.0	326156.0	Draco	10.51
	100000.0	326156.0	Norma	10.4
	490.1961	1598.8039919159999	Serpens	6.26
	128.041	417.61340395999997	Norma	9.22
	100000.0	326156.0	Serpens	11.61
	122.6994	400.19145506399997	Ursa Minor	7.24
	100.5025	327.7949339	Libra	9.11
	375.9398	1226.150214088	Serpens	8.46
	96.8054	315.736620424	Corona Borealis	8.17
	75.5287	246.341386772	Scorpius	7.33
	146.1988	476.83615812799997	Libra	6.94
	288.1844	939.9307116639999	Norma	6.83
	364.9635	1190.3503530599999	Norma	8.25
	187.9699	613.075107044	Scorpius	8.04
	103.7344	338.33596966399995	Hercules	10.04
	83.1947	271.34450573199996	Scorpius	9.4
	224.2152	731.291327712	Draco	10.6
	62.6174	204.230407144	Libra	7.78
	337.8378	1101.878254968	Serpens	7.81
	41.5628	135.559565968	Corona Borealis	5.43
	278.5515	908.5124303399998	Norma	8.45
	110.8647	361.59187093199995	Lupus	9.35
	69.9301	228.08121695599996	Corona Borealis	10.74
	480.7692	1568.057591952	Corona Borealis	9.05
	145.1379	473.375969124	Draco	6.31
	332.2259	1083.574706404	Libra	8.2
	100000.0	326156.0	Norma	8.85
